STATION CODE,LOCATIONS,STATE,Temp,PH,Conductivity,BOD,NI,Fec_col,Tot_col
1755,"PILKHUA INDUSTRIAL AREA GHAZIABAD, U.P",UTTAR PRADESH,12,7.35,1507.5,0.2,0.3,2,2
1756,"GOPIGANJ INDUSTRIAL AREA BHADOHI,
VARANASI, U.P",UTTAR PRADESH,24,7.6,463.5,1.4,0.75,2,2
1758,"GROUND AROUND STP DINAPUR, VARANASI, U.P",UTTAR PRADESH,24,7.65,513.5,0.9,0.85,2,2
1759,"IFFCO, PHOOLPUR, ALLAHABAD, U.P",UTTAR PRADESH,25.5,6.95,822,0.35,1.4,2,2
2467,"CHANDPUR INDUSTRIAL AREA, LAHARTARA,
VARANASI",UTTAR PRADESH,24,7.5,502.5,1,0.95,2,2
2468,"BHADOHI INDUSTRIAL AREA, DEVELOPMENT
AUTHORITY, SANT RAVIDAS NAGAR",UTTAR PRADESH,24,7.45,475,1.3,0.65,2,2
2469,"AT INDUSTRIAL AREA. NAINI, ALLAHABAD",UTTAR PRADESH,25.5,7.3,1099,0.4,1.65,2,2
2470,"AT INDUSTRIAL AREA, FATEHPUR",UTTAR PRADESH,25.5,7.1,1260,0.4,1.65,2,2
2471,"GORAKHPUR INDUSTRIAL DEVELOPMENT
AUTHORITY AREA (GIDA), GORAKHPUR",UTTAR PRADESH,25,8,530,4,0.25,21590,31680
2474,UNCHAHAAR (NEAR THERMAL POWER PLANT),UTTAR PRADESH,18,7.8,838.5,4,0.2,21590,31680
2475,"INDUSTRIAL AREA, SULTANPUR ROAD",UTTAR PRADESH,19,8,914,4,0.2,21590,31680
2478,"DEVA ROAD, INDUSTRIAL AREA, CHAINHAT, LKO
NEAR UPTRON POLICE CHOWKI, LUCKNOW",UTTAR PRADESH,19,8,539,0.8,0.4,2,2
1748,"HANDPUMP IN VILLAGE DAMAUDA AT KASHIPUR
NEAR M/S INDIA GLYCOLES LTD.",UTTARAKHAND,25,7.3,325,1.6,0.4,2,2
3440,GROUND WATER AT SITAR GANJ INDUSTRIAL AREA- 1,UTTARAKHAND,25,7.2,410,1.4,0.4,2,2
3441,GROUND WATER AT SITAR GANJ INDUSTRIAL AREA- 2,UTTARAKHAND,26,7.25,360,1.2,0.4,2,2
3442,GROUND WATER AT PANTNAGAR INDUSTRIAL AREA- 1,UTTARAKHAND,25,7.3,300,1.4,0.4,2,2
3443,GROUND WATER AT PANTNAGAR INDUSTRIAL AREA- 2,UTTARAKHAND,25.5,7.25,310,1.6,0.4,2,2
3444,GROUND WATER AT SANTIPURI KICHHA- 1,UTTARAKHAND,24,7.25,310,1.7,0.4,2,2
3445,GROUND WATER AT SANTIPURI KICHHA- 2,UTTARAKHAND,25,6.8,450,1.2,0.4,2,2
3446,GROUND WATER AT KASHIPUR MORADABAD ROAD- 1,UTTARAKHAND,26,7.3,455,1.3,0.4,2,2
3447,GROUND WATER AT KASHIPUR MORADABAD ROAD- 2,UTTARAKHAND,25.5,7.15,350,1.5,0.4,2,2
3448,GROUND WATER AT KASHIPUR BAJPUR ROAD- 1,UTTARAKHAND,24.5,7.4,340,1.2,0.4,2,2
3449,GROUND WATER AT KASHIPUR BAJPUR ROAD- 2,UTTARAKHAND,25,7.35,305,1.6,0.4,2,2
3456,"GROUND WATER AT SELAQUI INDUSTRIAL AREA- 1,
DEHRADUN",UTTARAKHAND,17.5,7.25,305,1.6,0.4,2,2
3457,"GROUND WATER AT SELAQUI INDUSTRIAL AREA- 2,
DEHRADUN",UTTARAKHAND,16.5,7.35,305,1.6,0.4,2,2
1766,"MINE PIT WATER ASSANSOL, WEST BENGAL",WEST BENGAL,30.5,7.3,758,0.6,0.1,5,6.5
1767,"DURGAPUR TOWN, NEAR IISCO, BURDWAN, WEST BENGAL",WEST BENGAL,28,7.45,245.5,0.55,0.55,6,9
1768,"DURGAPUR TOWN, BURDWAN, WEST BENGAL",WEST BENGAL,29.5,7.4,773.5,0.6,0.95,3,5
1769,"INSIDE HINDUSTAN LIVER FACTORY, HALDIA, WEST BENGAL",WEST BENGAL,34,7.35,1957,0.65,0.25,2,2
1770,"NEAR IOC REFINERY HALDIA, WEST BENGAL",WEST BENGAL,33,7.2,2353.5,0.5,0.35,2,2
1771,"KALYANI INDUSTRIAL AREA, NADIA, WEST BENGAL",WEST BENGAL,28,7.95,1046,1.6,0.25,2,2
1772,"BARSAT MUNICIPALITY NORTH 24-P, WEST BENGAL",WEST BENGAL,28,7.4,1196,0.35,1.25,2,2
1773,"TANGRA, CALCUTTA , WEST BENGAL",WEST BENGAL,30.5,7.6,1944,1.25,0.35,175,625
1774,"TOPSIA CALCUTTA, WEST BENGAL",WEST BENGAL,31.5,7.05,4009.5,1.8,0.35,3,6.5
1775,"DHAPA CALCUTTA, WEST BENGAL",WEST BENGAL,30,7.6,2100.5,1.8,0.3,2,3
1776,"GARIA CALCUTTA, WEST BENGAL",WEST BENGAL,28,7.55,925.5,1.2,0.2,2,2
1777,"BEHALA CALCUTTA, WEST BENGAL",WEST BENGAL,27.5,7.75,1039,0.7,0.15,2,2
1778,"DOMJUR HOWRAH, WEST BENGAL",WEST BENGAL,29,7.6,730.5,1.15,0.25,7.5,12.5
1779,"DANKUNI (NEAR COAL COMPLEX), WEST BENGAL",WEST BENGAL,27,8.05,1004,0.3,0.1,2,2
1813,"RISHRA, WEST BENGAL",WEST BENGAL,28,7.9,563,0.35,0.15,2,2
1931,COSSIPORE - NORTH KOLKATA,WEST BENGAL,30,7.8,1388,1.35,0.25,2,2
1932,CENTRAL KOLKATA,WEST BENGAL,27.5,8.15,827.5,1.5,0.6,2,2
1933,"NEAR GALVANISATION UNIT, HOWRAH",WEST BENGAL,27.5,7.5,1413,0.5,0.2,5,40.5
1934,CENTRAL HOWRAH-RESIDENTAIL AREA,WEST BENGAL,28,7.7,2416.5,1.4,0.35,2,2
1935,INSIDE KOLKATA LEATHER COMPLEX,WEST BENGAL,27,7.3,1629.5,2.3,0.3,5,9.5
1936,RESIDENTIAL AREA - SONARPUR,WEST BENGAL,27.5,7.2,904,1.8,0.2,2,2
1937,RAJARHAT - NEW TOWNSHIP,WEST BENGAL,29,7.9,1311,1.7,0.45,2,2
1938,BSIRHAT MUNICIPALITY,WEST BENGAL,29.5,8.4,1735.5,1.1,0.65,2,2
1939,BARRAKPORE MUNICIPALITY,WEST BENGAL,28.5,7.9,387.5,0.2,0.1,2,2
1940,NEAR THE PHOSPHATE COMPANY-RISHRA,WEST BENGAL,29,8.25,522,0.45,0.15,2,2
1941,"NEAR FLY ASH DUMPING SITE-KUNTIGHAT, BANDEL",WEST BENGAL,27,8.05,401,0.2,0.1,2,2
1942,NEAR EXIDE INDUSTRIES-HALDIA,WEST BENGAL,31.5,7.35,1495.5,0.45,0.3,2,2
1943,"INSIDE TATA METALIKS, KHARAGPUR",WEST BENGAL,32,6.85,541.5,0.8,0.35,2,2
1944,KHARAGPUR INDUSTRIAL AREA,WEST BENGAL,31,6.35,145.5,0.75,0.4,2,2
1945,ENGLISH BAZAR- MALDAH,WEST BENGAL,23.5,7.5,606,0.4,0.1,2,2
2510,GEOKHALI BUNGLOW MIDNAPUR-EAST,WEST BENGAL,30.5,7.3,1074,0.4,0.3,2,2
2515,"SDO OFFICE, RANAGHAT",WEST BENGAL,27.5,8.1,641,0.15,0.1,2,2
2516,"SDO OFFICE, KRISHNANAGAR",WEST BENGAL,28,7.75,748,0.3,0.1,2,2
2526,FULBARI BARRAGE,WEST BENGAL,23.5,6.65,180.5,1,0.5,90,305
2528,GROUND WATER POINT INSIDE BURDWAN UNIVERSITY,WEST BENGAL,30,7,487.5,0.55,0.8,4,8
2529,GROUND WATER POINT NEAR BURDWAN STATION,WEST BENGAL,28.5,7.4,909.5,0.65,0.8,2,2
2530,HOT SPRING AT BAKRESHWAR,WEST BENGAL,65.5,8.4,566,0.5,0.65,2,2
2533,SURI TOWN NEAR BUS STAND,WEST BENGAL,29.5,7,748,0.9,0.4,2,2
2535,VISVA BHARATI,WEST BENGAL,30,7.2,494.5,0.8,0.55,4,7
2536,NALHATI RAILWAY STATION OF BIRBHUM,WEST BENGAL,28.5,6.4,935.5,0.75,0.95,2,2
2537,BOLPUR NEAR RAILWAY STATION,WEST BENGAL,29,6.75,660.5,0.85,0.95,2,2
2538,MOREGRAM CROSSING,WEST BENGAL,28.5,7.05,360,0.8,0.6,2,2
2540,SATI GHAT AT BANKURA TOWN,WEST BENGAL,26,7.15,1437.5,0.95,0.05,5.5,9
2542,DWARIKA AT BISHNUPUR TOWN,WEST BENGAL,26.5,7.55,1012.5,0.6,0.85,2,2
2543,SDO OFFICE AT BISHNUPUR TOWN,WEST BENGAL,27,6.75,198,0.7,1,2,2
2545,GROUND WATER POINT AT PURULIA RK MISSION,WEST BENGAL,30.5,6.85,1849.5,0.7,0.6,3,5.5
2546,ULUBERIA COLLEGE AT HOWRAH,WEST BENGAL,28.5,7.6,948,1.3,0.25,2,2
2547,"AMTOLA ON DIAMOND HARBOUR ROAD, 24 PARGANAS (S)",WEST BENGAL,29.5,7.45,9621.5,1,0.2,8,11
2548,"HIDCO OFFICE, RAJARHAT",WEST BENGAL,29.5,8.1,1498.5,1.45,0.4,3,4.5
26,"WELL AT GRAM PANCHAYAT
OFFICE, KAANURU, VIJAYWADA",ANDHRA PRADESH,25.5,7.85,1827.5,1.1,1.955,219.5,2.5
1513,"BOREWELL KRISHNA MURTHY, D.NO. 48-16-43 AUTONAGAR
VIJJAYAWADA",ANDHRA PRADESH,26,7.55,1834.5,1.1,2.275,432,2.5
1514,"BOREWELL VIJAY KUMAR
AUTONAGAR VIJAYAWADA",ANDHRA PRADESH,25.5,7.55,1718,2.65,0.84,210.5,2.5
1516,"BOREWELL OF NAVLOK
GARDENS, NELLORE",ANDHRA PRADESH,19,7.95,1228,1.2,1.58,210.5,2.5
1517,"BOREWELL NEAR TUNGBHADRA
RIVER KURNOOL",ANDHRA PRADESH,22,7.5,5010,0.8,4,2,2
1518,"BOREWELL AT NANDYAL
(KUNDU)",ANDHRA PRADESH,22,7,7015,0.75,3.03,2,2
1519,BOREWELL AT NAGIRI,ANDHRA PRADESH,29.5,6.8,1990,0.75,2.3,2,2
1520,"BOREWELL NEAR SWARNAMUKHI RIVER AT
SRIKALAHASTI",ANDHRA PRADESH,29.5,7.05,809.5,0.65,1.67,2,2
1521,"OPEN WELL NEAR RAMA TEMPLE
, WARD NO.2 , MINDI ,
VISAKHAPATNAM",ANDHRA PRADESH,28,7.95,2262,1.35,13.58,195,16
1522,"OPEN WELL PEDDANUVVI -
VIZIANAGARAM",ANDHRA PRADESH,27,7.65,1633,1.2,5.425,121.5,10
1523,"BOREWELL NEAR M/S ANDHRA
SUGARS LTD. , KOVVUR",ANDHRA PRADESH,30,7.4,307.5,1.25,0.185,36.5,3.5
1524,"OPEN WELL NEAR PARTAP
NAGAR BRIDGE -KAKINADA",ANDHRA PRADESH,28.5,7.7,1865,1.2,1.72,106.5,8
3087,"BORE WELL NEAR VILLAGE
SECRETARIAT, PATHAPADU (V)",ANDHRA PRADESH,27,7.65,2122.5,0.9,2.77,437.5,2.5
3089,"HAND PUMP AT TANAM VILL.,
VISHAKHAPATNAM",ANDHRA PRADESH,28,8.15,1670.5,2,10.41,85.5,13
3090,"HAND PUMP AT PITTAVANIPALEM,
VISHAKHAPATNAM",ANDHRA PRADESH,27.5,7.35,4097.5,0.95,17.56,86.5,12
3091,"BORE WELL AT KAPULUPPADA
DUMPSITE, VISHAKHAPATNAM",ANDHRA PRADESH,27.5,7.45,2423,1.6,5.155,166.5,8
3092,"BORE WELL AT ARINAMA
AKKIVALASA, SRIKAKULAM",ANDHRA PRADESH,26.5,7.85,1129.5,0.9,9.335,106.5,11
3093,"BORE WELL AT ALLADAPALEM
VILLAGE, PYDIBHIMAVARAM",ANDHRA PRADESH,28.5,8,1575,1.7,15.235,110,9
4350,"BOREWELL AT ZP HIGH SCHOOL, UDDANAM REGION, AMALAPADU (V)
VAJRAPUKOTTURU",ANDHRA PRADESH,26,7.45,1129,1.15,10.86,63,7
4353,"BORE WELL AT MANGARAJU HOUSE, GAJAPATHINAGARAM
VILLAGE, PAYAKARAOPETA (M)",ANDHRA PRADESH,25,7.5,2457,1,10.96,63,4
4354,"BORE WELL, SRI NOOKATATA TEMPLE RAJAYYAPETA VILLAGE,
NAKKAPALLI (M)",ANDHRA PRADESH,25,7.9,13150,2.3,5.3,39,9
4355,"BORE WELL, CHIPPADA VILLAGE,
BHEEMUNIPATNAM (M)",ANDHRA PRADESH,26,7.5,314,1.1,9.97,75,15
4360,"BORE WELL AT IDA,
RAMANAYYAPETA, KKAINADA",ANDHRA PRADESH,25,7.1,1560,1.2,8.94,93,4
4364,"BOREWELL AT RAJIV GRUHA KA;PA, NEAR AP PAPER MAILLS WORKERS COLONY, MALLAYAPETA, KATHERU,
RAJAMAHENDRAVARAM",ANDHRA PRADESH,27,7.3,892,1.5,7.65,69,4
4376,"BOREWELL WATER , APIIC OFFICE, IDA KONDAPALLI,
IBRAHIMPATNAM (M)",ANDHRA PRADESH,27,7.75,3036,1.2,3.53,430,2.5
4377,"BOREWELL AT IMITATION JEWELLARY PARK,
MACHILIPTNAM",ANDHRA PRADESH,26,8.2,3680,0.8,3.43,411.5,2.5
4380,"BOREWELL WATER , SRI VENKATESWARA SWAMY TEMPLE, VENKATAPALEM (V),
TULLUR (M)",ANDHRA PRADESH,21.5,7.3,877,0.8,4.285,124,2.5
4382,"BOREWELL WATER POLICE STATION, AUTONAGAR,
PEDAKAKANI, GUNTUR",ANDHRA PRADESH,21,7.5,3800,0.8,6,15,3
4384,"BOREWELL IN FRONT OF M/S BHAGEERADHA CHEMICALS &
INDUSTRIES LTD,",ANDHRA PRADESH,27,7.8,8160,1.3,7.3,250,2.5
4392,"BOREWELL NEAR SRI GOVINDARAJA SWAMY TEMPLE,
TIRUPATI TOWN",ANDHRA PRADESH,32,6.7,1255,0.5,2.365,2,2
4393,"CLOSED MSW DUMPSITE,
UKKAYAPALLI (V), KADAPA (M)",ANDHRA PRADESH,25,7.3,3050,1.65,6.55,2,2
4394,"BOREWELL AT APLLC OFFICE INDUSTRIAL ESTATE GROWTH CENTRE, THUMAKUNTA,
HINDUPUR (M)",ANDHRA PRADESH,25.5,6.7,2920,1,10.85,2,2
4395,"BOREWELL AT APLLC OFFICE INDUSTRIAL ESTATE,
ANANTAPURAM (M)",ANDHRA PRADESH,23,6.95,2530,0.7,2.3,2,2
1533,"GROUND WATER AT DIGBOI,
TINSUKIA DISTT., ASSAM",ASSAM,22.5,6.65,298.5,2.15,0.8,2,2
1534,"GROUND WATER AT KARBI
ANGLONG DISTT., ASSAM",ASSAM,23.5,6.8,78.5,2.7,1.05,2,2
1535,"GROUND WATER AT SIBSAGAR GOVT ME SCHOOL WARD 6, RED
CROSS ROAD , ASSAM",ASSAM,24,7.35,251.5,2.3,1.1,2,2
1536,"GROUND WATER NEAR BPMS
H.S. SCHOOL SONARI TOWN DIST
CHARAIDEO",ASSAM,27,7.55,264.5,1.5,0.85,2,2
1537,"GROUND WATER AT (JORHAT,
ASSAM)",ASSAM,25,7.25,183.5,1.7,2.2,2,2
1538,"GROUND WATER AT SILCHAR,
ASSAM",ASSAM,23.5,6.35,106,1.6,1.35,2,2
1539,"GROUND WATER AT BARPETA,
ASSAM",ASSAM,26.5,7.35,428,1.45,0.7,2,2
1540,"GROUND WATER AT
BONAIGAON, ASSAM",ASSAM,27,7.25,107,1.6,1.15,2,2
1541,"GROUND WATER AT NOONMATI
GUWAHATI, ASSAM",ASSAM,25.5,7.15,316,1.2,1.65,2,2
1542,"GROUND WATER AT SIJUBARI
MAZAR, NATBOMA HATIGAON",ASSAM,25.5,7.05,46.5,2.05,0.85,2,2
2243,"GROUND WATER FROM LEDO,
MARGHERITA, ASSAM",ASSAM,22,6,217.5,2.25,0.8,2,2
2244,"GROUND WATER FROM NAZIRA,
ASSAM",ASSAM,27.5,7.45,264,1.4,1.5,2,2
2245,"GROUND WATER FROM NUMALIGARH (NEAR NRL TE
LABOR COLONY), ASSAM",ASSAM,25.5,6,128,2.75,1,2,2
2246,"GROUND WATER FROM
SEMENCHAPARI, ASSAM",ASSAM,21,7.1,126.5,1.6,0.85,2,2
2247,"GROUND WATER FROM
SILAPATHAR, ASSAM",ASSAM,21,6.85,107,1.5,0.9,2,2
2248,"GROUND WATER FROM
LAKHIMPUR TOWN, ASSAM",ASSAM,29,7.05,137.5,2.45,0.75,2,2
2249,"GROUND WATER FROM TEZPUR
(MISSION CHARIALI), ASSAM",ASSAM,26.5,6.95,202.5,1.5,0.5,2,2
2250,"GROUND WATER FROM
NAGAON (PANIGAON), ASSAM",ASSAM,26.5,7.2,264,1.6,1.15,2,2
2251,"GROUND WATER FROM JAGIROAD NEAR HPC EFFLUENT
DISCHARGE POINT, ASSAM",ASSAM,28,6.3,479.5,2.65,1.15,2,2
2252,"GROUND WATER NEAR MSW DUMPING SITE AT GARCHUK-
GUWAHATI, ASSAM",ASSAM,25.5,7.05,166,2.9,0.75,2,2
2253,"GROUND WATER FROM
NALBARI, ASSAM",ASSAM,27.5,7.3,236,2.7,0.85,2,2
2254,"GROUND WATER FROM BARPETA ROAD(RLY STATION),
ASSAM",ASSAM,28,7.3,314,1.35,0.85,2,2
2255,"GROUND WATER NEAR BPRL,
DHALIGAON, ASSAM",ASSAM,25.5,7.25,97.5,2.05,0.85,2,2
2256,"GROUND WATER FROM KOKRAJHAR DISTRICT (HS
SCHOOL ), ASSAM",ASSAM,27.5,6.8,218,1.15,1.05,2,2
2257,"GROUND WATER FROM DHUBRI DISTRICT (COLLEGE NAGAR ),
ASSAM",ASSAM,29,7,230,1.5,1,2,2
2258,"GROUND WATER FROM GOALPARA DIST. (GOALPARA
COLLEGE ), ASSAM",ASSAM,27,7.35,250,1.65,1.1,2,2
2259,"GROUND WATER FROM DIPHU
(GOVT. COLLEGE), ASSAM",ASSAM,23.5,7.65,397.5,2.6,1.55,1001,366
2260,"GROUND WATER FROM
HAMREN, ASSAM",ASSAM,23.5,6,121,1.3,1.2,2,2
2261,"GROUND WATER FROM
HAFLONG, ASSAM",ASSAM,20.5,6.95,121,1.25,0.8,2,2
2262,"GROUND WATER FROM
KARIMGANJ (COLLEGE), ASSAM",ASSAM,23,6.65,107,1.65,0.75,2,2
2263,"GROUND WATER FROM HIALAKANDI (NEAR ASTC BUS
STAND ), ASSAM",ASSAM,23.5,6.4,191,1.25,0.8,2,2
2264,"GROUND WATER IN PANCHGRAM MARKET NEAR
CACHAR PAPER MILL, ASSAM",ASSAM,23.5,6.35,145,2.75,1.15,2,2
3761,"GROUND WATER FROM
BISWANATH CHARIALI TOWN",ASSAM,30,7.15,150,1.85,0.6,2,2
3762,"GROUND WATER NEAR MUNICIPAL WASTE PROCESSING
FACILITY, MORABHARLI, TEZPUR",ASSAM,27,7.4,193.5,1.3,0.6,2,2
3766,"GROUND WATER FROM
MANGALDOI TOWN",ASSAM,26.5,7.15,285.5,1.1,0.8,2,2
3770,"GROUND WATER NEAR GARMUR
RECREATION GROUND, JORHAT",ASSAM,26.5,7.3,236,2,2.25,2,2
3771,"GROUND WATER FROM TITABAR
URBAN WATER SUPPLY, TITABAR",ASSAM,26,7.5,280.5,2.1,2.4,2,2
3779,"GROUND WATER FROM
GARMUR, MAJULI",ASSAM,25.5,7.25,208.5,0.9,1.95,2,2
3790,"GROUND WATER NEAR GOGAMUKH PUBLIC WATER SUPPLY SCHEME, GOGAMUKH,
DHEMAJI",ASSAM,18,8.1,202,2.3,1,2,2
3793,"TUBE WELL AT R/O SRI TANKESWAR DAS, RUPJYOTI COLONY (NAGABALI) MUNICIPALITY DUMPING SITE,
GOLAGHAT",ASSAM,26,6.75,301,1.9,0.75,2,2
3794,"TUBE WELL AT R/O SRI ANIL BAORA AT BOSAGAON NEAR BY THE ATHKHALIA, NAMGHAR, PO:
PULIKAITONI",ASSAM,25,7.05,101,1.95,0.55,2,2
3795,"TUBE WELL OF WOKHA GORONGA GIRLS ME SCHOOL,
GOROUNGA TINIALI, FURKATING",ASSAM,25,7.3,49.5,2.05,0.65,2,2
3801,"GROUND WATER FROM MEHEPUR TRENCHING GROUND,
MEHERPUR, CACHAR",ASSAM,23.5,6.5,329,2.15,1.25,2,2
3802,"GROUND WATER FROM MEHEPUR NEAR A CLUSTER OF NURSING HOME & DIAGNOSTIC
CENTRE, MEHERPUR, CACHAR",ASSAM,23.5,6.75,313,2.3,1.2,2,2
3805,"GROUND WATER NEAR BADARPUR INDUSTRIAL AREA AT
BADARPUR GHAT, KARIMGANJ",ASSAM,23,6.3,137,2.3,1.05,2,2
3813,"GROUND WATER FROM BONDA,
GUWAHATI",ASSAM,26,7.15,341,2.4,1,2,151
3815,"GROUND WATER FROM
KHANAPARA, GUWAHATI",ASSAM,26,7.15,297.5,1.3,0.9,2,2
3816,"GROUND WATER FROM
BASISTHA, GUWAHATI",ASSAM,25,7.2,293.5,1.85,0.9,2,2
3817,"GROUND WATER FROM
KAHILIPARA, GUWAHATI",ASSAM,24.5,7.5,299.5,1.25,0.9,2,2
3818,"GROUND WATER FROM
MALIGAON, GUWAHATI",ASSAM,25.5,7.25,172,1.3,1.3,2,2
4001,"GROUND WATER FROM
PANJABARI",ASSAM,26,7.7,176,2.05,1.05,2,2
4002,"GROUND WATER FROM
SANTIPUR",ASSAM,25.5,7.05,114,2.15,0.9,2,2
4003,"GROUND WATER FROM TEZPUR
COLLEGIATE HIGH SCHOOL",ASSAM,26,7.2,86,1.7,0.8,2,2
4007,"GROUND WATER FROM
LAKWAH",ASSAM,24,7.2,269,0.9,3.7,2,2
4008,GROUND WATER FROM GELEKY,ASSAM,24,7.5,203,1.7,1.8,2,2
4303,"GROUND WATER FROM
SATGAON",ASSAM,25.5,7.75,175.5,1.85,1.15,2,2
4327,"GROUND WATER FROM RAILWAY STATION ROAD,
ROWTA",ASSAM,28,6.9,404,2.8,0.8,2,2
4328,"GROUND WATER BESIDE MSW
DUMPING SITE, DHEKIAJULI",ASSAM,27,6.5,207,1.5,0.8,2,2
4330,"GROUND WATER NEAR PANGRAM STONE CRASHER
CLUSTER",ASSAM,24,6.5,102,1.2,0.6,2,2
4333,"GROUND WATER FROM DEMOW
WATER SUPPLY DEMOW TOWN",ASSAM,28,7.4,240,1.2,0.5,2,2
4335,"GROUND WATER FROM
AMGURI, AMGURI TOWN",ASSAM,27,7,144,1.6,0.3,2,2
4338,"GROUND WATER FORM TENGA PUKHURI KUKURACHOWA
WATER SUPPLY TENGA PUKHURI",ASSAM,25,7.3,148,1,0.4,2,2
4339,"GROUND WATER NEAR NAGAON TOWN PIPE WATER SUPPLY
SCHEME(Z-111), NAGAON",ASSAM,32,7.3,88,1.5,0.8,2,2
4340,"GROUND WATER FROM
NAGAON COLLEGE, NAGAON",ASSAM,30,7.3,306,1.2,0.7,2,2
1825,"BORE WELL WATER AT KATRA BAZAR WATER TANK,
MALSALAMI, PATNA",BIHAR,29,7.35,610.5,1.2,0.245,2,2
1826,"BORE WELL WATER AT BHUT NATH ROAD WATER TANK SEC-3,
KANKARBAGH,PATNA",BIHAR,27.5,7.3,525.5,1.2,0.25,801,801
1827,"GROUND WATER FROM TAP WATER COMING FROM OVER HEAD TANK PMCH CAMPUS,
PATNA",BIHAR,26.5,7.25,592,1.2,0.505,2,2
1828,"BORE WELL WATER IN CAMPUS OF PATNA WATER BOARD HEAD OFFICE, NEAR HIGH COURT,
PATNA",BIHAR,26.5,7.25,618.5,1.2,0.385,12,6.5
1829,"BORE WELL WATER FROM IGIMS
CAMPUS, PATNA",BIHAR,26.5,7.25,524,1.2,0.065,17.5,17.5
1830,"BORE WELL WATER (PHED PUMP HOUSE) SADAR HOSPITAL
CAMPUS, MUZAFFARPUR",BIHAR,27,7.7,651,1.2,0.57,33,23
1831,"BORE WELL WATER MMC PUMP HOUSE BRAHMPURA NAKA,
MUZAFFARPUR",BIHAR,27,7.6,641,1.2,0.77,2,23
1832,"GROUND WATER NEAR TAP WATER IN CAMPUS OF KALI
ASTHAN, BEGUSARAI",BIHAR,28,7.5,673,1.2,0.1,2,23
1833,"GROUND WATER NEAR TAP WATER IN CAMPUS OF S.P
OFFICE, POKHARIA, BEGUSARAI",BIHAR,19,7.4,667,1.2,0.06,2,23
1834,"HAND PUMP WATER NEAR
GOVT. HOSPITAL, PURNEA",BIHAR,27,7.4,682,1.2,0.03,2,23
1835,"HAND PUMP WATER NEAR
COURT LOWER COURT, PURNEA",BIHAR,27,7.1,337,1.2,0.23,140,49
1836,"HAND PUMP WATER NEAR BUS STAND TILKS MANJHI CHOWK,
BEGUSARAI",BIHAR,15,7.4,882,1.2,0.72,1600,280
1837,"GROUND WATER FROM
BEGUSARAI",BIHAR,15,7.2,370,1.2,0.11,11,11
1838,"GROUND WATER FROM TAP WATER NEAR VEER KUWAR
SINGH CHOWK, MUNGER",BIHAR,21,7.4,1480,1.2,0.4,1600,920
1839,"HAND PUMP WATER IN CAMPUS OF KASTURBA WATER WORKS,
MUNGER",BIHAR,18,7.3,1810,1.2,6.93,1600,920
1840,"TAP WATER PHED PUMP HOUSE
MAIN ROAD, MOTIHARI",BIHAR,16,7.4,740,1.2,0.08,33,13
2594,"GROUND WATER FROM
SAHARSA",BIHAR,30,7.1,314,1.2,0.03,33,13
2595,"GROUND WATER FROM
SAMASTIPUR",BIHAR,32,7.9,1240,1.2,0.23,33,13
2596,"GROUND WATER FROM
SITAMARHI",BIHAR,27,8,361,1.2,0.02,33,13
2598,WELL-1 ROHTAS,BIHAR,25,7.6,1560,1.2,0.27,1600,79
2599,WELL-2 ROHTAS,BIHAR,25,7.6,1540,1.2,0.08,1600,140
2600,"GROUND WATER FROM
VAISHALI",BIHAR,26,7.2,1060,1.2,1.77,1600,1600
3140,GROUND WATER FROM BETTIAH,BIHAR,25,8,442,1.2,1.77,1600,1600
3142,"GROUND WATER FROM
BIKRAMGANJ",BIHAR,24,7.9,696,1.2,0.27,1600,1600
3143,GROUND WATER FROM BAGAHA,BIHAR,27,7.6,584,1.2,0.01,1600,1600
3144,GROUND WATER FROM BARH,BIHAR,22,7.2,1090,1.2,0.49,1600,350
3147,"GROUND WATER FROM
JAYNAGAR",BIHAR,21,7.5,596,1.2,0.23,1600,280
3148,"GROUND WATER FROM
JAMALPUR",BIHAR,16,7.3,1120,1.2,0.5,1600,540
3149,GROUND WATER FROM KUDRA,BIHAR,25,7.6,1090,1.2,0.98,1600,540
3150,GROUND WATER FROM MANER,BIHAR,21,7.5,1120,1.2,0.29,1600,540
3151,"GROUND WATER FROM
MOHANIA",BIHAR,24,7.4,1940,1.2,0.44,1600,1600
3152,"GROUND WATER FROM
NARKATIAGANJ",BIHAR,27,7.8,303,1.2,0.01,33,26
3153,GROUND WATER FROM PIRO,BIHAR,23,8,519,1.2,0.55,33,26
3155,GROUND WATER FROM SUPUAL,BIHAR,24,7.5,509,1.2,0,33,26
3156,"GROUND WATER FROM
SAMASTIPUR",BIHAR,32,7.9,1690,1.2,0,33,26
3157,"GROUND WATER FROM
SULTANGANJ",BIHAR,16,7.1,1480,1.2,0.22,920,220
3159,"GROUND WATER FROM
SHAHPUR",BIHAR,24,7.3,2150,1.2,0.24,1600,39
3160,GROUND WATER FROM RAXAUL,BIHAR,25,8,362,1.2,0.06,1600,39
3162,"GROUND WATER FROM
VAISHALI",BIHAR,26,7.4,861,1.2,0.06,1600,39
2039,"GROUND WATER FROM SECTOR
15, CHANDIGARH",CHANDIGARH,23,7.4,1081,1.55,3.8,1600,39
2040,"GROUND WATER FROM SECTOR
22, CHANDIGARH",CHANDIGARH,23,7.25,652.5,1.95,2.7,1600,39
